,NSGAIIITA_Hypervolume,NSGAIIITA_GenerationalDistance,NSGAIIITA_Spacing,NSGAIIITA_Contribution,KRRGZ_Hypervolume,KRRGZ_GenerationalDistance,KRRGZ_Spacing,KRRGZ_Contribution
1,0.7745305209611006,0.0,164.99964691081,1.0,0.0,0.19707898959431622,2716.582331984668,0.0
2,0.8122285004543928,0.0,337.6783460084088,1.0,0.0,0.1852314148291539,1229.4230090619442,0.0
3,0.8316797289622555,0.0,415.459505215655,1.0,0.0,0.1429082477948291,3055.044479378525,0.0
4,0.8339904021575101,0.0,846.632832528814,1.0,0.0,0.373288188339056,1932.2111677971968,0.0
5,0.822526178142591,0.0,199.75157492537892,1.0,0.0269873130362633,0.13129645696567258,4224.2033108972855,0.0
6,0.8050669915178099,0.0,396.0786874575903,1.0,0.0,0.261620170345233,1768.6013574094873,0.0
7,0.8135031399488506,0.0,310.40929490637393,1.0,0.0,0.1733405274068239,2124.5404674040956,0.0
8,0.8146619837255911,0.0,212.08552863625064,1.0,0.0,0.1877822681363227,1135.1866478485106,0.0
9,0.7834163277864694,0.0,157.39895593730068,1.0,0.0,0.3425973818730375,1716.3513662103962,0.0
10,0.8148854367122159,0.0,408.540867935305,1.0,0.0,0.2343572336865377,2128.9313971878496,0.0
