,NSGAIIITA_Hypervolume,NSGAIIITA_GenerationalDistance,NSGAIIITA_Spacing,NSGAIIITA_Contribution,KRRGZ_Hypervolume,KRRGZ_GenerationalDistance,KRRGZ_Spacing,KRRGZ_Contribution
1,0.7795379555630054,0.0,875.0103362665069,1.0,0.0,1.0187439088116528,5745.495659891311,0.0
2,0.8561638080393735,0.0,1223.9928541933616,1.0,0.0,0.6427174922629181,5410.337015235799,0.0
3,0.7852999537918288,0.0,275.8811780008597,1.0,0.0,0.8863629927559891,5108.373569096652,0.0
4,0.7762065874303253,0.0,419.9392331228403,1.0,0.0,0.693647896844124,4507.572626564584,0.0
5,0.8174740484960898,0.0,573.6167405497365,1.0,0.0,0.6389183977951278,3998.695050037406,0.0
6,0.7514277178070874,0.0,469.081493997125,1.0,0.0,0.9689470055203641,10977.149176425926,0.0
7,0.7221268571994369,0.0,155.05340659112645,1.0,0.0,0.8930920405386968,3201.3071851595428,0.0
8,0.8723668868110491,0.0,356.87278082778465,1.0,0.0,0.5775467944030626,3483.892418709692,0.0
9,0.7690824481242526,0.0,283.66985252160697,1.0,0.0,1.1003604570283314,10628.517882400065,0.0
10,0.8909028373334758,0.0,348.65121710117717,1.0,0.0,0.5126285149461237,2138.9077571645953,0.0
