,NSGAIIITA_Hypervolume,NSGAIIITA_GenerationalDistance,NSGAIIITA_Spacing,NSGAIIITA_Contribution,KRRGZ_Hypervolume,KRRGZ_GenerationalDistance,KRRGZ_Spacing,KRRGZ_Contribution
1,0.8303769516333063,0.0,191.53313419111404,1.0,0.0,0.21196467056345433,1440.4362022360083,0.0
2,0.7840461946558497,0.0,226.633052018137,1.0,0.0,0.4974134719044316,15155.579393765815,0.0
3,0.838065416239376,0.0,323.81889228792846,1.0,0.0,0.18746034083552915,4222.351372882774,0.0
4,0.8224983226860088,0.0,326.2715446721301,1.0,0.0,0.28187985740878785,2745.7632577769205,0.0
5,0.7875128398572644,0.0,184.50839066914943,1.0,0.0,0.21532562381529347,904.6572163116533,0.0
6,0.8374399030495833,0.0,355.5073261071767,1.0,0.0,0.21318668592225665,2647.350478437971,0.0
7,0.8469845543652551,0.0,572.6975072990834,1.0,0.0,0.1656895494832558,9773.169280409516,0.0
8,0.8086547339100535,0.0,238.1716375824678,1.0,0.0,0.17760958147709638,3615.918125545057,0.0
9,0.7827834367037124,0.0,269.2052377815678,1.0,0.0,0.29930426121137865,1638.433667158911,0.0
10,0.8609767642928331,0.0,1416.5733586304084,1.0,0.0,0.12900425468424248,535.4508931231916,0.0
