,NSGAIIITA_Hypervolume,NSGAIIITA_GenerationalDistance,NSGAIIITA_Spacing,NSGAIIITA_Contribution,KRRGZ_Hypervolume,KRRGZ_GenerationalDistance,KRRGZ_Spacing,KRRGZ_Contribution
1,0.8258630535692156,0.0,482.0987919564277,1.0,0.0,1.2469039747476687,6257.777523712161,0.0
2,0.8779797402682341,0.0,1387.0158326767414,1.0,0.0,0.45156249600831533,9324.698022349623,0.0
3,0.9128754707539766,0.0,1056.1615714713523,1.0,0.0,1.2185043754882947,24662.28146102098,0.0
4,0.770398446637781,0.0,262.5531744168271,1.0,0.0,1.4829322385274952,7611.456689059136,0.0
5,0.8638734775246248,0.0,473.90103067156525,1.0,0.0,0.9939853574207898,9358.87694606099,0.0
6,0.8192037081299623,0.0,674.0189818757077,1.0,0.0,1.610705108574384,15290.2300117385,0.0
7,0.7801381652386041,0.0,1492.151865888139,1.0,0.0,0.7289109731909478,7570.5232304357105,0.0
8,0.8530312264548449,0.0,243.39175813297362,1.0,0.0,1.1795485932144245,9417.692258123237,0.0
9,0.8285027011262407,0.0,446.4210431735115,1.0,0.0,1.1088785864327522,4402.320137604028,0.0
10,0.7652816231174328,0.0,273.10771843125576,1.0,0.0,1.0658877635514166,8304.980149185101,0.0
